threshold,n_flagged,tp,fp,fn,tn,precision,recall,f1,mcc,fpr,experiment,mode,k
0.06,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.08,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.1,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.12,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.14,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.16,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.18,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.2,8607,1485,7122,15,41378,0.17253398396653885,0.99,0.29385574354407834,0.38100824994179666,0.14684536082474225,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.22,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.24,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.26,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.28,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.3,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.32,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.34,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.36,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.38,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.4,4976,1422,3554,78,44946,0.2857717041800643,0.948,0.43915997529339096,0.4984529270297065,0.07327835051546391,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.42,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.44,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.46,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.48,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.5,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.52,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.54,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.56,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.58,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.6,3131,1269,1862,231,46638,0.4053018205046311,0.846,0.5480457784495789,0.5686340563139816,0.03839175257731959,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.62,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.64,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.66,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.68,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.7000000000000001,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.72,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.74,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.76,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.78,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.8,1874,998,876,502,47624,0.5325506937033084,0.6653333333333333,0.5915826911677534,0.581337437874941,0.018061855670103093,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.8200000000000001,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.84,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.86,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.88,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.9,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.92,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.9400000000000001,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.96,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.98,970,634,336,866,48164,0.6536082474226804,0.4226666666666667,0.5133603238866397,0.5141860337948134,0.0069278350515463915,knn_defense_cifar_1xs_1500_remove_k5,remove,5
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k5,remove,5
0.0,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.02,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.04,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.06,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.08,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.1,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_none_k10,none,10
0.12,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_none_k10,none,10
0.14,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_none_k10,none,10
0.16,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_none_k10,none,10
0.18,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_none_k10,none,10
0.2,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_none_k10,none,10
0.22,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_none_k10,none,10
0.24,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_none_k10,none,10
0.26,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_none_k10,none,10
0.28,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_none_k10,none,10
0.3,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_none_k10,none,10
0.32,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_none_k10,none,10
0.34,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_none_k10,none,10
0.36,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_none_k10,none,10
0.38,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_none_k10,none,10
0.4,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_none_k10,none,10
0.42,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_none_k10,none,10
0.44,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_none_k10,none,10
0.46,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_none_k10,none,10
0.48,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_none_k10,none,10
0.5,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.52,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.54,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.56,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.58,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.6,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.62,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_none_k10,none,10
0.64,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_none_k10,none,10
0.66,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_none_k10,none,10
0.68,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_none_k10,none,10
0.7000000000000001,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.72,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.74,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.76,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.78,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.8,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_none_k10,none,10
0.8200000000000001,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_none_k10,none,10
0.84,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_none_k10,none,10
0.86,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_none_k10,none,10
0.88,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_none_k10,none,10
0.9,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_none_k10,none,10
0.92,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_none_k10,none,10
0.9400000000000001,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_none_k10,none,10
0.96,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_none_k10,none,10
0.98,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_none_k10,none,10
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_none_k10,none,10
0.0,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.02,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.04,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.06,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.08,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.1,11643,1498,10145,2,38355,0.12866099802456413,0.9986666666666667,0.22795404397778285,0.3186464924715565,0.20917525773195877,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.12,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.14,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.16,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.18,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.2,7840,1494,6346,6,42154,0.19056122448979593,0.996,0.3199143468950749,0.40588397719052516,0.13084536082474227,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.22,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.24,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.26,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.28,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.3,5837,1476,4361,24,44139,0.252869624807264,0.984,0.4023442824042524,0.4749741239526228,0.08991752577319588,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.32,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.34,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.36,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.38,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.4,4514,1443,3071,57,45429,0.319672131147541,0.962,0.47988027934818756,0.5349363669754952,0.06331958762886598,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.42,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.44,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.46,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.48,3483,1366,2117,134,46383,0.39219064025265576,0.9106666666666666,0.5482640979329721,0.5809805812069337,0.04364948453608247,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.5,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.52,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.54,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.56,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.58,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.6,2732,1269,1463,231,47037,0.46449487554904834,0.846,0.5997164461247637,0.6123431984419637,0.03016494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.62,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.64,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.66,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.68,2101,1112,989,388,47511,0.5292717753450737,0.7413333333333333,0.6176062204943071,0.6129715581773812,0.020391752577319587,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.7000000000000001,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.72,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.74,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.76,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.78,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.8,1530,889,641,611,47859,0.581045751633987,0.5926666666666667,0.5867986798679868,0.5739186919897094,0.013216494845360825,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.8200000000000001,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.84,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.86,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.88,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.9,1060,690,370,810,48130,0.6509433962264151,0.46,0.5390625,0.5357059478862376,0.007628865979381443,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.92,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.9400000000000001,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.96,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.98,625,446,179,1054,48321,0.7136,0.29733333333333334,0.41976470588235293,0.45086031893139084,0.003690721649484536,knn_defense_cifar_1xs_1500_remove_k10,remove,10
1.0,0,0,0,1500,48500,,0.0,0.0,0.0,0.0,knn_defense_cifar_1xs_1500_remove_k10,remove,10
0.0,15214,1500,13714,0,34786,0.09859340081503878,1.0,0.17949024769654182,0.2659226319835732,0.28276288659793813,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.02,15214,1500,13714,0,34786,0.09859340081503878,1.0,0.17949024769654182,0.2659226319835732,0.28276288659793813,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.04,15214,1500,13714,0,34786,0.09859340081503878,1.0,0.17949024769654182,0.2659226319835732,0.28276288659793813,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.06,11071,1499,9572,1,38928,0.13539878963056634,0.9993333333333333,0.2384854029114629,0.3294928012542263,0.19736082474226804,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.08,11071,1499,9572,1,38928,0.13539878963056634,0.9993333333333333,0.2384854029114629,0.3294928012542263,0.19736082474226804,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.1,11071,1499,9572,1,38928,0.13539878963056634,0.9993333333333333,0.2384854029114629,0.3294928012542263,0.19736082474226804,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.12,9126,1499,7627,1,40873,0.16425597194827965,0.9993333333333333,0.2821381517033691,0.3718808204462014,0.1572577319587629,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.14,9126,1499,7627,1,40873,0.16425597194827965,0.9993333333333333,0.2821381517033691,0.3718808204462014,0.1572577319587629,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.16,7804,1497,6307,3,42193,0.19182470527934392,0.998,0.3217970765262253,0.40796350916050655,0.13004123711340207,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.18,7804,1497,6307,3,42193,0.19182470527934392,0.998,0.3217970765262253,0.40796350916050655,0.13004123711340207,knn_defense_cifar_1xs_1500_remove_k20,remove,20
0.2,7804,1497,6307,3,42193,0.19182470527934392,0.998,0.3217970765262253,0.40796350916050655,0.13004123711340207,knn_defense_cifar_1xs_1500_remove_k20,remove,20
